country,year,drought_killed,earthquake_killed,epidemic_killed,flood_killed,storm_killed,total_forest_area,female_bmi,male_bmi,murder_rate
Thailand,1975,,,,,,,,,
Timor-Leste,1975,,,,,,,,,
Togo,1975,,,,,,,,,
Tonga,1975,,,,,,,,,
Trinidad and Tobago,1975,,,,,,,,,6.38172
Tunisia,1975,,,,,,,,,
Turkey,1975,,,,,,,,,
Turkmenistan,1975,,,,,,,,,
Tuvalu,1975,,,,,,,,,
Uganda,1975,,,,,,,,,
Ukraine,1975,,,,,,,,,
United Arab Emirates,1975,,,,,,,,,
United Kingdom,1975,,,,,,,,,1.427712
United States,1975,,,,,,,,,10.18211
Uruguay,1975,,,,,,,,,2.955193
USSR,1975,,,,,,,,,
Uzbekistan,1975,,,,,,,,,
Vanuatu,1975,,,,,,,,,
Venezuela,1975,,,,,,,,,9.546486999999999
Vietnam,1975,,,,,,,,,
Virgin Islands (U.S.),1975,,,,,,,,,
West Germany,1975,,,,,,,,,1.271181
"Yemen, Rep.",1975,,,,,,,,,
Yugoslavia,1975,,,,,,,,,
Zambia,1975,,,,,,,,,
Zimbabwe,1975,,,,,,,,,
Afghanistan,1976,,,,,,,,,
Albania,1976,,,,,,,,,
Algeria,1976,,,,,,,,,
Andorra,1976,,,,,,,,,
Angola,1976,,,,,,,,,
Antigua and Barbuda,1976,,,,,,,,,
Argentina,1976,,,,,,,,,
Armenia,1976,,,,,,,,,
Australia,1976,,,,,,,,,2.104446
Austria,1976,,,,,,,,,1.289233
Azerbaijan,1976,,,,,,,,,
Bahamas,1976,,,,,,,,,
Bahrain,1976,,,,,,,,,
Bangladesh,1976,,,,,,,,,
Barbados,1976,,,,,,,,,
Belarus,1976,,,,,,,,,
Belgium,1976,,,,,,,,,0.9454561
Belize,1976,,,,,,,,,
Benin,1976,,,,,,,,,
Bhutan,1976,,,,,,,,,
Bolivia,1976,,,,,,,,,
Bosnia and Herzegovina,1976,,,,,,,,,
Botswana,1976,,,,,,,,,
Brazil,1976,,,,,,,,,
Brunei,1976,,,,,,,,,
Bulgaria,1976,,,,,,,,,1.998752
Burkina Faso,1976,,,,,,,,,
Burundi,1976,,,,,,,,,
Cambodia,1976,,,,,,,,,
Cameroon,1976,,,,,,,,,
Canada,1976,,,,,,,,,2.49858
Cape Verde,1976,,,,,,,,,
Central African Rep.,1976,,,,,,,,,
Chad,1976,,,,,,,,,
Chile,1976,,,,,,,,,1.932559
China,1976,,,,,,,,,
Colombia,1976,,,,,,,,,25.17898
Comoros,1976,,,,,,,,,
"Congo, Dem. Rep.",1976,,,,,,,,,
"Congo, Rep.",1976,,,,,,,,,
Cook Is,1976,,,,,,,,,
Costa Rica,1976,,,,,,,,,6.855075
Cote d'Ivoire,1976,,,,,,,,,
Croatia,1976,,,,,,,,,
Cuba,1976,,,,,,,,,4.129414
Cyprus,1976,,,,,,,,,
Czech Rep.,1976,,,,,,,,,
Czechoslovakia,1976,,,,,,,,,0.865914
Denmark,1976,,,,,,,,,0.7208694999999999
Djibouti,1976,,,,,,,,,
Dominica,1976,,,,,,,,,
Dominican Rep.,1976,,,,,,,,,
East Germany,1976,,,,,,,,,
Ecuador,1976,,,,,,,,,
Egypt,1976,,,,,,,,,1.448124
El Salvador,1976,,,,,,,,,
Equatorial Guinea,1976,,,,,,,,,
Eritrea,1976,,,,,,,,,
Estonia,1976,,,,,,,,,
Ethiopia,1976,,,,,,,,,
Fiji,1976,,,,,,,,,
Finland,1976,,,,,,,,,3.19807
France,1976,,,,,,,,,0.9082543
French Guiana,1976,,,,,,,,,
Gabon,1976,,,,,,,,,
Gambia,1976,,,,,,,,,
Georgia,1976,,,,,,,,,
Germany,1976,,,,,,,,,
Ghana,1976,,,,,,,,,
Greece,1976,,,,,,,,,0.6665012
Grenada,1976,,,,,,,,,
Guadeloupe,1976,,,,,,,,,
Guatemala,1976,,,,,,,,,
Guinea,1976,,,,,,,,,
Guinea-Bissau,1976,,,,,,,,,
Guyana,1976,,,,,,,,,
Haiti,1976,,,,,,,,,
Honduras,1976,,,,,,,,,
"Hong Kong, China",1976,,,,,,,,,
Hungary,1976,,,,,,,,,2.025588
Iceland,1976,,,,,,,,,
India,1976,,,,,,,,,
Indonesia,1976,,,,,,,,,
Iran,1976,,,,,,,,,
Iraq,1976,,,,,,,,,
Ireland,1976,,,,,,,,,0.35682929999999996
Israel,1976,,,,,,,,,1.756672
Italy,1976,,,,,,,,,1.376574
Jamaica,1976,,,,,,,,,
Japan,1976,,,,,,,,,1.259189
Jordan,1976,,,,,,,,,
Kazakhstan,1976,,,,,,,,,
Kenya,1976,,,,,,,,,
Kiribati,1976,,,,,,,,,
"Korea, Dem. Rep.",1976,,,,,,,,,
"Korea, Rep.",1976,,,,,,,,,
Kuwait,1976,,,,,,,,,1.666337
Kyrgyzstan,1976,,,,,,,,,
Laos,1976,,,,,,,,,
Latvia,1976,,,,,,,,,
Lebanon,1976,,,,,,,,,
Lesotho,1976,,,,,,,,,
Liberia,1976,,,,,,,,,
Libya,1976,,,,,,,,,
Lithuania,1976,,,,,,,,,
Luxembourg,1976,,,,,,,,,
"Macedonia, FYR",1976,,,,,,,,,
Madagascar,1976,,,,,,,,,
Malawi,1976,,,,,,,,,
Malaysia,1976,,,,,,,,,
Maldives,1976,,,,,,,,,
Mali,1976,,,,,,,,,
Malta,1976,,,,,,,,,
Marshall Islands,1976,,,,,,,,,
Martinique,1976,,,,,,,,,
Mauritania,1976,,,,,,,,,
Mauritius,1976,,,,,,,,,1.858171
Mexico,1976,,,,,,,,,22.426170000000003
"Micronesia, Fed. Sts.",1976,,,,,,,,,
Moldova,1976,,,,,,,,,
Monaco,1976,,,,,,,,,
Mongolia,1976,,,,,,,,,
Morocco,1976,,,,,,,,,
Mozambique,1976,,,,,,,,,
Myanmar,1976,,,,,,,,,
Namibia,1976,,,,,,,,,
Nauru,1976,,,,,,,,,
Nepal,1976,,,,,,,,,
Netherlands,1976,,,,,,,,,0.8341735999999998
Netherlands Antilles,1976,,,,,,,,,
New Zealand,1976,,,,,,,,,1.082277
Nicaragua,1976,,,,,,,,,
Niger,1976,,,,,,,,,
Nigeria,1976,,,,,,,,,
Niue,1976,,,,,,,,,
Norway,1976,,,,,,,,,0.748258
Oman,1976,,,,,,,,,
Pakistan,1976,,,,,,,,,
Palau,1976,,,,,,,,,
Panama,1976,,,,,,,,,
Papua New Guinea,1976,,,,,,,,,
Paraguay,1976,,,,,,,,,
Peru,1976,,,,,,,,,
Philippines,1976,,,,,,,,,
Poland,1976,,,,,,,,,1.200513
Portugal,1976,,,,,,,,,1.730278
Puerto Rico,1976,,,,,,,,,
Qatar,1976,,,,,,,,,
Reunion,1976,,,,,,,,,
Romania,1976,,,,,,,,,
Russia,1976,,,,,,,,,
Rwanda,1976,,,,,,,,,
Saint Kitts and Nevis,1976,,,,,,,,,
Saint Lucia,1976,,,,,,,,,
Saint Vincent and the Grenadines,1976,,,,,,,,,
Samoa,1976,,,,,,,,,
San Marino,1976,,,,,,,,,
Sao Tome and Principe,1976,,,,,,,,,
Saudi Arabia,1976,,,,,,,,,
Senegal,1976,,,,,,,,,
Serbia,1976,,,,,,,,,
Serbia and Montenegro,1976,,,,,,,,,
Seychelles,1976,,,,,,,,,
Sierra Leone,1976,,,,,,,,,
Singapore,1976,,,,,,,,,1.685327
Slovak Republic,1976,,,,,,,,,
Slovenia,1976,,,,,,,,,
Solomon Islands,1976,,,,,,,,,
Somalia,1976,,,,,,,,,
South Africa,1976,,,,,,,,,
Spain,1976,,,,,,,,,0.5243633000000001
Sri Lanka,1976,,,,,,,,,
Sudan,1976,,,,,,,,,
Suriname,1976,,,,,,,,,
Swaziland,1976,,,,,,,,,
Sweden,1976,,,,,,,,,1.2954620000000001
Switzerland,1976,,,,,,,,,0.8968752000000001
Syria,1976,,,,,,,,,
Tajikistan,1976,,,,,,,,,
Tanzania,1976,,,,,,,,,
Thailand,1976,,,,,,,,,
Timor-Leste,1976,,,,,,,,,
Togo,1976,,,,,,,,,
Tonga,1976,,,,,,,,,
Trinidad and Tobago,1976,,,,,,,,,5.910255
Tunisia,1976,,,,,,,,,
Turkey,1976,,,,,,,,,
Turkmenistan,1976,,,,,,,,,
Tuvalu,1976,,,,,,,,,
Uganda,1976,,,,,,,,,
Ukraine,1976,,,,,,,,,
United Arab Emirates,1976,,,,,,,,,
United Kingdom,1976,,,,,,,,,1.6002040000000002
United States,1976,,,,,,,,,9.160279
Uruguay,1976,,,,,,,,,3.092066
USSR,1976,,,,,,,,,
Uzbekistan,1976,,,,,,,,,
Vanuatu,1976,,,,,,,,,
Venezuela,1976,,,,,,,,,10.01577
Vietnam,1976,,,,,,,,,
Virgin Islands (U.S.),1976,,,,,,,,,
West Germany,1976,,,,,,,,,1.321141
"Yemen, Rep.",1976,,,,,,,,,
Yugoslavia,1976,,,,,,,,,
Zambia,1976,,,,,,,,,
Zimbabwe,1976,,,,,,,,,
Afghanistan,1977,,,,,,,,,
Albania,1977,,,,,,,,,
Algeria,1977,,,,,,,,,
Andorra,1977,,,,,,,,,
Angola,1977,,,,,,,,,
Antigua and Barbuda,1977,,,,,,,,,
Argentina,1977,,,,,,,,,9.417368
Armenia,1977,,,,,,,,,
Australia,1977,,,,,,,,,1.9616900000000002
Austria,1977,,,,,,,,,1.298394
Azerbaijan,1977,,,,,,,,,
Bahamas,1977,,,,,,,,,
Bahrain,1977,,,,,,,,,
Bangladesh,1977,,,,,,,,,
Barbados,1977,,,,,,,,,
Belarus,1977,,,,,,,,,
Belgium,1977,,,,,,,,,0.8580779000000001
Belize,1977,,,,,,,,,
Benin,1977,,,,,,,,,
Bhutan,1977,,,,,,,,,
Bolivia,1977,,,,,,,,,
Bosnia and Herzegovina,1977,,,,,,,,,
Botswana,1977,,,,,,,,,
Brazil,1977,,,,,,,,,
Brunei,1977,,,,,,,,,
Bulgaria,1977,,,,,,,,,2.324718
Burkina Faso,1977,,,,,,,,,
Burundi,1977,,,,,,,,,
Cambodia,1977,,,,,,,,,
Cameroon,1977,,,,,,,,,
Canada,1977,,,,,,,,,2.614646
Cape Verde,1977,,,,,,,,,
Central African Rep.,1977,,,,,,,,,
Chad,1977,,,,,,,,,
Chile,1977,,,,,,,,,2.296306
China,1977,,,,,,,,,
Colombia,1977,,,,,,,,,27.6959
Comoros,1977,,,,,,,,,
"Congo, Dem. Rep.",1977,,,,,,,,,
"Congo, Rep.",1977,,,,,,,,,
Cook Is,1977,,,,,,,,,
Costa Rica,1977,,,,,,,,,5.457911
Cote d'Ivoire,1977,,,,,,,,,
Croatia,1977,,,,,,,,,
Cuba,1977,,,,,,,,,4.291995
Cyprus,1977,,,,,,,,,
Czech Rep.,1977,,,,,,,,,
Czechoslovakia,1977,,,,,,,,,1.0076100000000001
Denmark,1977,,,,,,,,,0.7117810999999999
Djibouti,1977,,,,,,,,,
Dominica,1977,,,,,,,,,
Dominican Rep.,1977,,,,,,,,,
East Germany,1977,,,,,,,,,
Ecuador,1977,,,,,,,,,
Egypt,1977,,,,,,,,,2.199534
El Salvador,1977,,,,,,,,,
Equatorial Guinea,1977,,,,,,,,,
Eritrea,1977,,,,,,,,,
Estonia,1977,,,,,,,,,
Ethiopia,1977,,,,,,,,,
Fiji,1977,,,,,,,,,
Finland,1977,,,,,,,,,2.807254
France,1977,,,,,,,,,0.9854375
French Guiana,1977,,,,,,,,,
Gabon,1977,,,,,,,,,
Gambia,1977,,,,,,,,,
Georgia,1977,,,,,,,,,
Germany,1977,,,,,,,,,
Ghana,1977,,,,,,,,,
Greece,1977,,,,,,,,,0.6227863
Grenada,1977,,,,,,,,,
Guadeloupe,1977,,,,,,,,,
Guatemala,1977,,,,,,,,,1.560335
Guinea,1977,,,,,,,,,
Guinea-Bissau,1977,,,,,,,,,
Guyana,1977,,,,,,,,,
Haiti,1977,,,,,,,,,
Honduras,1977,,,,,,,,,
"Hong Kong, China",1977,,,,,,,,,
Hungary,1977,,,,,,,,,1.8764759999999998
Iceland,1977,,,,,,,,,
India,1977,,,,,,,,,
Indonesia,1977,,,,,,,,,
Iran,1977,,,,,,,,,
Iraq,1977,,,,,,,,,
Ireland,1977,,,,,,,,,0.9202332000000001
Israel,1977,,,,,,,,,1.563992
Italy,1977,,,,,,,,,1.434576
Jamaica,1977,,,,,,,,,
Japan,1977,,,,,,,,,1.220872
Jordan,1977,,,,,,,,,
Kazakhstan,1977,,,,,,,,,
Kenya,1977,,,,,,,,,
Kiribati,1977,,,,,,,,,
"Korea, Dem. Rep.",1977,,,,,,,,,
"Korea, Rep.",1977,,,,,,,,,
Kuwait,1977,,,,,,,,,1.035925
Kyrgyzstan,1977,,,,,,,,,
Laos,1977,,,,,,,,,
Latvia,1977,,,,,,,,,
Lebanon,1977,,,,,,,,,
Lesotho,1977,,,,,,,,,
Liberia,1977,,,,,,,,,
Libya,1977,,,,,,,,,
Lithuania,1977,,,,,,,,,
Luxembourg,1977,,,,,,,,,
"Macedonia, FYR",1977,,,,,,,,,
Madagascar,1977,,,,,,,,,
Malawi,1977,,,,,,,,,
Malaysia,1977,,,,,,,,,
Maldives,1977,,,,,,,,,
Mali,1977,,,,,,,,,
Malta,1977,,,,,,,,,
Marshall Islands,1977,,,,,,,,,
Martinique,1977,,,,,,,,,
Mauritania,1977,,,,,,,,,
Mauritius,1977,,,,,,,,,0.7206501000000001
Mexico,1977,,,,,,,,,25.11749
"Micronesia, Fed. Sts.",1977,,,,,,,,,
Moldova,1977,,,,,,,,,
Monaco,1977,,,,,,,,,
Mongolia,1977,,,,,,,,,
Morocco,1977,,,,,,,,,
Mozambique,1977,,,,,,,,,
Myanmar,1977,,,,,,,,,
Namibia,1977,,,,,,,,,
Nauru,1977,,,,,,,,,
Nepal,1977,,,,,,,,,
Netherlands,1977,,,,,,,,,0.8801276
Netherlands Antilles,1977,,,,,,,,,
New Zealand,1977,,,,,,,,,1.7912139999999999
Nicaragua,1977,,,,,,,,,
Niger,1977,,,,,,,,,
Nigeria,1977,,,,,,,,,
Niue,1977,,,,,,,,,
Norway,1977,,,,,,,,,0.8573765
Oman,1977,,,,,,,,,
Pakistan,1977,,,,,,,,,
Palau,1977,,,,,,,,,
Panama,1977,,,,,,,,,
Papua New Guinea,1977,,,,,,,,,
Paraguay,1977,,,,,,,,,
Peru,1977,,,,,,,,,
Philippines,1977,,,,,,,,,
Poland,1977,,,,,,,,,1.281182
Portugal,1977,,,,,,,,,1.7141790000000001
Puerto Rico,1977,,,,,,,,,
Qatar,1977,,,,,,,,,
Reunion,1977,,,,,,,,,
Romania,1977,,,,,,,,,
Russia,1977,,,,,,,,,
Rwanda,1977,,,,,,,,,
Saint Kitts and Nevis,1977,,,,,,,,,
Saint Lucia,1977,,,,,,,,,
Saint Vincent and the Grenadines,1977,,,,,,,,,
Samoa,1977,,,,,,,,,
San Marino,1977,,,,,,,,,
Sao Tome and Principe,1977,,,,,,,,,
Saudi Arabia,1977,,,,,,,,,
Senegal,1977,,,,,,,,,
Serbia,1977,,,,,,,,,
Serbia and Montenegro,1977,,,,,,,,,
Seychelles,1977,,,,,,,,,
Sierra Leone,1977,,,,,,,,,
Singapore,1977,,,,,,,,,1.685871
Slovak Republic,1977,,,,,,,,,
Slovenia,1977,,,,,,,,,
Solomon Islands,1977,,,,,,,,,
Somalia,1977,,,,,,,,,
South Africa,1977,,,,,,,,,
Spain,1977,,,,,,,,,0.6792050999999999
Sri Lanka,1977,,,,,,,,,8.161267
Sudan,1977,,,,,,,,,
Suriname,1977,,,,,,,,,
Swaziland,1977,,,,,,,,,
Sweden,1977,,,,,,,,,1.251092
Switzerland,1977,,,,,,,,,0.8994110000000001
Syria,1977,,,,,,,,,
Tajikistan,1977,,,,,,,,,
Tanzania,1977,,,,,,,,,
Thailand,1977,,,,,,,,,
Timor-Leste,1977,,,,,,,,,
Togo,1977,,,,,,,,,
Tonga,1977,,,,,,,,,
Trinidad and Tobago,1977,,,,,,,,,6.803732000000001
Tunisia,1977,,,,,,,,,
Turkey,1977,,,,,,,,,
Turkmenistan,1977,,,,,,,,,
Tuvalu,1977,,,,,,,,,
Uganda,1977,,,,,,,,,
Ukraine,1977,,,,,,,,,
United Arab Emirates,1977,,,,,,,,,
United Kingdom,1977,,,,,,,,,1.4486450000000002
United States,1977,,,,,,,,,9.182912
Uruguay,1977,,,,,,,,,2.81164
USSR,1977,,,,,,,,,
Uzbekistan,1977,,,,,,,,,
Vanuatu,1977,,,,,,,,,
Venezuela,1977,,,,,,,,,10.19409
Vietnam,1977,,,,,,,,,
Virgin Islands (U.S.),1977,,,,,,,,,
West Germany,1977,,,,,,,,,1.2329430000000001
"Yemen, Rep.",1977,,,,,,,,,
Yugoslavia,1977,,,,,,,,,
Zambia,1977,,,,,,,,,
Zimbabwe,1977,,,,,,,,,
Afghanistan,1978,,,,,,,,,
Albania,1978,,,,,,,,,
Algeria,1978,,,,,,,,,
Andorra,1978,,,,,,,,,
Angola,1978,,,,,,,,,
Antigua and Barbuda,1978,,,,,,,,,
Argentina,1978,,,,,,,,,5.861383
Armenia,1978,,,,,,,,,
Australia,1978,,,,,,,,,1.859457
Austria,1978,,,,,,,,,1.5146389999999998
Azerbaijan,1978,,,,,,,,,
Bahamas,1978,,,,,,,,,
Bahrain,1978,,,,,,,,,
Bangladesh,1978,,,,,,,,,
Barbados,1978,,,,,,,,,
Belarus,1978,,,,,,,,,
Belgium,1978,,,,,,,,,1.050975
Belize,1978,,,,,,,,,
Benin,1978,,,,,,,,,
Bhutan,1978,,,,,,,,,
Bolivia,1978,,,,,,,,,
Bosnia and Herzegovina,1978,,,,,,,,,
Botswana,1978,,,,,,,,,
Brazil,1978,,,,,,,,,
Brunei,1978,,,,,,,,,
Bulgaria,1978,,,,,,,,,2.5175509999999997
Burkina Faso,1978,,,,,,,,,
Burundi,1978,,,,,,,,,
Cambodia,1978,,,,,,,,,
Cameroon,1978,,,,,,,,,
Canada,1978,,,,,,,,,2.495906
Cape Verde,1978,,,,,,,,,
Central African Rep.,1978,,,,,,,,,
Chad,1978,,,,,,,,,
Chile,1978,,,,,,,,,2.635239
China,1978,,,,,,,,,
Colombia,1978,,,,,,,,,
Comoros,1978,,,,,,,,,
"Congo, Dem. Rep.",1978,,,,,,,,,
"Congo, Rep.",1978,,,,,,,,,
Cook Is,1978,,,,,,,,,
Costa Rica,1978,,,,,,,,,4.564896
Cote d'Ivoire,1978,,,,,,,,,
Croatia,1978,,,,,,,,,
Cuba,1978,,,,,,,,,
Cyprus,1978,,,,,,,,,
Czech Rep.,1978,,,,,,,,,
Czechoslovakia,1978,,,,,,,,,1.128018
Denmark,1978,,,,,,,,,0.5424057
Djibouti,1978,,,,,,,,,
Dominica,1978,,,,,,,,,
Dominican Rep.,1978,,,,,,,,,
East Germany,1978,,,,,,,,,
Ecuador,1978,,,,,,,,,
Egypt,1978,,,,,,,,,1.26053
El Salvador,1978,,,,,,,,,
Equatorial Guinea,1978,,,,,,,,,
Eritrea,1978,,,,,,,,,
Estonia,1978,,,,,,,,,
Ethiopia,1978,,,,,,,,,
Fiji,1978,,,,,,,,,
Finland,1978,,,,,,,,,2.920757
France,1978,,,,,,,,,1.005927
French Guiana,1978,,,,,,,,,
Gabon,1978,,,,,,,,,
Gambia,1978,,,,,,,,,
Georgia,1978,,,,,,,,,
Germany,1978,,,,,,,,,
Ghana,1978,,,,,,,,,
Greece,1978,,,,,,,,,0.6635472
Grenada,1978,,,,,,,,,
Guadeloupe,1978,,,,,,,,,
Guatemala,1978,,,,,,,,,
Guinea,1978,,,,,,,,,
Guinea-Bissau,1978,,,,,,,,,
Guyana,1978,,,,,,,,,
Haiti,1978,,,,,,,,,
Honduras,1978,,,,,,,,,
"Hong Kong, China",1978,,,,,,,,,
Hungary,1978,,,,,,,,,2.1524400000000004
Iceland,1978,,,,,,,,,
India,1978,,,,,,,,,
Indonesia,1978,,,,,,,,,
Iran,1978,,,,,,,,,
Iraq,1978,,,,,,,,,
Ireland,1978,,,,,,,,,0.8066373
Israel,1978,,,,,,,,,1.7169880000000002
Italy,1978,,,,,,,,,1.446413
Jamaica,1978,,,,,,,,,
Japan,1978,,,,,,,,,1.1597709999999999
Jordan,1978,,,,,,,,,
Kazakhstan,1978,,,,,,,,,
Kenya,1978,,,,,,,,,
Kiribati,1978,,,,,,,,,
"Korea, Dem. Rep.",1978,,,,,,,,,
"Korea, Rep.",1978,,,,,,,,,
Kuwait,1978,,,,,,,,,1.885209
Kyrgyzstan,1978,,,,,,,,,
Laos,1978,,,,,,,,,
Latvia,1978,,,,,,,,,
Lebanon,1978,,,,,,,,,
Lesotho,1978,,,,,,,,,
Liberia,1978,,,,,,,,,
Libya,1978,,,,,,,,,
Lithuania,1978,,,,,,,,,
Luxembourg,1978,,,,,,,,,
"Macedonia, FYR",1978,,,,,,,,,
Madagascar,1978,,,,,,,,,
Malawi,1978,,,,,,,,,
Malaysia,1978,,,,,,,,,
Maldives,1978,,,,,,,,,
Mali,1978,,,,,,,,,
Malta,1978,,,,,,,,,
Marshall Islands,1978,,,,,,,,,
Martinique,1978,,,,,,,,,
Mauritania,1978,,,,,,,,,
Mauritius,1978,,,,,,,,,1.541333
Mexico,1978,,,,,,,,,23.75779
"Micronesia, Fed. Sts.",1978,,,,,,,,,
Moldova,1978,,,,,,,,,
Monaco,1978,,,,,,,,,
Mongolia,1978,,,,,,,,,
Morocco,1978,,,,,,,,,
Mozambique,1978,,,,,,,,,
Myanmar,1978,,,,,,,,,
Namibia,1978,,,,,,,,,
Nauru,1978,,,,,,,,,
Nepal,1978,,,,,,,,,
Netherlands,1978,,,,,,,,,0.8161094
Netherlands Antilles,1978,,,,,,,,,
New Zealand,1978,,,,,,,,,1.9032080000000002
Nicaragua,1978,,,,,,,,,
Niger,1978,,,,,,,,,
Nigeria,1978,,,,,,,,,
Niue,1978,,,,,,,,,
Norway,1978,,,,,,,,,0.7381769
Oman,1978,,,,,,,,,
Pakistan,1978,,,,,,,,,
Palau,1978,,,,,,,,,
Panama,1978,,,,,,,,,
Papua New Guinea,1978,,,,,,,,,
Paraguay,1978,,,,,,,,,
Peru,1978,,,,,,,,,
Philippines,1978,,,,,,,,,
Poland,1978,,,,,,,,,1.2518610000000001
Portugal,1978,,,,,,,,,1.575485
Puerto Rico,1978,,,,,,,,,
Qatar,1978,,,,,,,,,
Reunion,1978,,,,,,,,,
Romania,1978,,,,,,,,,
Russia,1978,,,,,,,,,
Rwanda,1978,,,,,,,,,
Saint Kitts and Nevis,1978,,,,,,,,,
Saint Lucia,1978,,,,,,,,,
Saint Vincent and the Grenadines,1978,,,,,,,,,
Samoa,1978,,,,,,,,,
San Marino,1978,,,,,,,,,
Sao Tome and Principe,1978,,,,,,,,,
Saudi Arabia,1978,,,,,,,,,
Senegal,1978,,,,,,,,,
Serbia,1978,,,,,,,,,
Serbia and Montenegro,1978,,,,,,,,,
Seychelles,1978,,,,,,,,,
Sierra Leone,1978,,,,,,,,,
Singapore,1978,,,,,,,,,1.677153
Slovak Republic,1978,,,,,,,,,
Slovenia,1978,,,,,,,,,
Solomon Islands,1978,,,,,,,,,
Somalia,1978,,,,,,,,,
South Africa,1978,,,,,,,,,
Spain,1978,,,,,,,,,0.9453756
Sri Lanka,1978,,,,,,,,,
Sudan,1978,,,,,,,,,
Suriname,1978,,,,,,,,,
Swaziland,1978,,,,,,,,,
Sweden,1978,,,,,,,,,0.9735841999999999
Switzerland,1978,,,,,,,,,0.7372473
Syria,1978,,,,,,,,,
Tajikistan,1978,,,,,,,,,
Tanzania,1978,,,,,,,,,
Thailand,1978,,,,,,,,,
Timor-Leste,1978,,,,,,,,,
Togo,1978,,,,,,,,,
Tonga,1978,,,,,,,,,
Trinidad and Tobago,1978,,,,,,,,,5.332064
Tunisia,1978,,,,,,,,,
Turkey,1978,,,,,,,,,
Turkmenistan,1978,,,,,,,,,
Tuvalu,1978,,,,,,,,,
Uganda,1978,,,,,,,,,
Ukraine,1978,,,,,,,,,
United Arab Emirates,1978,,,,,,,,,
United Kingdom,1978,,,,,,,,,1.475185
United States,1978,,,,,,,,,9.205917
Uruguay,1978,,,,,,,,,2.025474
USSR,1978,,,,,,,,,
Uzbekistan,1978,,,,,,,,,
Vanuatu,1978,,,,,,,,,
Venezuela,1978,,,,,,,,,10.87997
Vietnam,1978,,,,,,,,,
Virgin Islands (U.S.),1978,,,,,,,,,
West Germany,1978,,,,,,,,,1.267958
"Yemen, Rep.",1978,,,,,,,,,
Yugoslavia,1978,,,,,,,,,2.226562
Zambia,1978,,,,,,,,,
Zimbabwe,1978,,,,,,,,,
Afghanistan,1979,,,,,,,,,
Albania,1979,,,,,,,,,
Algeria,1979,,,,,,,,,
Andorra,1979,,,,,,,,,
Angola,1979,,,,,,,,,
Antigua and Barbuda,1979,,,,,,,,,
Argentina,1979,,,,,,,,,3.725508
Armenia,1979,,,,,,,,,
Australia,1979,,,,,,,,,1.875632
Austria,1979,,,,,,,,,1.316937
Azerbaijan,1979,,,,,,,,,
Bahamas,1979,,,,,,,,,
Bahrain,1979,,,,,,,,,
Bangladesh,1979,,,,,,,,,
Barbados,1979,,,,,,,,,
Belarus,1979,,,,,,,,,
Belgium,1979,,,,,,,,,1.620817
Belize,1979,,,,,,,,,
Benin,1979,,,,,,,,,
Bhutan,1979,,,,,,,,,
Bolivia,1979,,,,,,,,,
Bosnia and Herzegovina,1979,,,,,,,,,
Botswana,1979,,,,,,,,,
Brazil,1979,,,,,,,,,
Brunei,1979,,,,,,,,,
Bulgaria,1979,,,,,,,,,2.185734
Burkina Faso,1979,,,,,,,,,
Burundi,1979,,,,,,,,,
Cambodia,1979,,,,,,,,,
Cameroon,1979,,,,,,,,,
Canada,1979,,,,,,,,,2.432183
Cape Verde,1979,,,,,,,,,
Central African Rep.,1979,,,,,,,,,
Chad,1979,,,,,,,,,
Chile,1979,,,,,,,,,2.735291
China,1979,,,,,,,,,
Colombia,1979,,,,,,,,,
Comoros,1979,,,,,,,,,
"Congo, Dem. Rep.",1979,,,,,,,,,
"Congo, Rep.",1979,,,,,,,,,
Cook Is,1979,,,,,,,,,
Costa Rica,1979,,,,,,,,,4.700697
Cote d'Ivoire,1979,,,,,,,,,
Croatia,1979,,,,,,,,,
Cuba,1979,,,,,,,,,
Cyprus,1979,,,,,,,,,
Czech Rep.,1979,,,,,,,,,
Czechoslovakia,1979,,,,,,,,,1.091049
Denmark,1979,,,,,,,,,1.0272350000000001
Djibouti,1979,,,,,,,,,
Dominica,1979,,,,,,,,,
Dominican Rep.,1979,,,,,,,,,
East Germany,1979,,,,,,,,,
Ecuador,1979,,,,,,,,,
Egypt,1979,,,,,,,,,0.9498761
El Salvador,1979,,,,,,,,,
Equatorial Guinea,1979,,,,,,,,,
Eritrea,1979,,,,,,,,,
Estonia,1979,,,,,,,,,
Ethiopia,1979,,,,,,,,,
Fiji,1979,,,,,,,,,
Finland,1979,,,,,,,,,2.518725
France,1979,,,,,,,,,1.077251
French Guiana,1979,,,,,,,,,
Gabon,1979,,,,,,,,,
Gambia,1979,,,,,,,,,
Georgia,1979,,,,,,,,,
Germany,1979,,,,,,,,,
Ghana,1979,,,,,,,,,
Greece,1979,,,,,,,,,0.7040728
Grenada,1979,,,,,,,,,
Guadeloupe,1979,,,,,,,,,
Guatemala,1979,,,,,,,,,28.44678
Guinea,1979,,,,,,,,,
Guinea-Bissau,1979,,,,,,,,,
Guyana,1979,,,,,,,,,
Haiti,1979,,,,,,,,,
Honduras,1979,,,,,,,,,
"Hong Kong, China",1979,,,,,,,,,
Hungary,1979,,,,,,,,,2.174687
Iceland,1979,,,,,,,,,
India,1979,,,,,,,,,
Indonesia,1979,,,,,,,,,
Iran,1979,,,,,,,,,
Iraq,1979,,,,,,,,,
